list-card-link href,list-card-addr,list-card-type,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-variable-text,list-card-link src,,list-card-price,list-card-details 3,list-card-label 3,list-card-save-content
https://www.zillow.com/homedetails/3707-30th-Ave-APT-8-Astoria-NY-11103/2090926107_zpid/,"3707 30th Ave APT 8, Astoria, NY 11103",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3707 30th Ave Apt 8, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""650""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3707 30th Ave APT 8"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.764704,""longitude"":-73.916112},""url"":""/homedetails/3707-30th-Ave-APT-8-Astoria-NY-11103/2090926107_zpid/""}","$1,650/mo",650,sqft,Save this home
https://www.zillow.com/homedetails/3116-38th-St-2A-Astoria-NY-11103/2083466561_zpid/,"3116 38th St # 2A, Astoria, NY 11103",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3116 38th St # 2a, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""600""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3116 38th St # 2A"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.7613,""longitude"":-73.918378},""url"":""/homedetails/3116-38th-St-2A-Astoria-NY-11103/2083466561_zpid/""}","$2,650/mo",600,sqft,Save this home
https://www.zillow.com/homedetails/653-Humboldt-St-APT-1-Brooklyn-NY-11222/2081916375_zpid/,"653 Humboldt St APT 1, Brooklyn, NY 11222",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""653 Humboldt St Apt 1, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""653 Humboldt St APT 1"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724754,""longitude"":-73.945635},""url"":""/homedetails/653-Humboldt-St-APT-1-Brooklyn-NY-11222/2081916375_zpid/""}","$2,600/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/3006-44th-St-3K-Astoria-NY-11103/2081916383_zpid/,"3006 44th St # 3K, Astoria, NY 11103",Apartment for rent,2,bds,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3006 44th St # 3k, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3006 44th St # 3K"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.761414,""longitude"":-73.912925},""url"":""/homedetails/3006-44th-St-3K-Astoria-NY-11103/2081916383_zpid/""}","$2,000/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/3027-34th-St-APT-8-Astoria-NY-11103/2081917053_zpid/,"3027 34th St APT 8, Astoria, NY 11103",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3027 34th St Apt 8, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3027 34th St APT 8"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.764895,""longitude"":-73.919364},""url"":""/homedetails/3027-34th-St-APT-8-Astoria-NY-11103/2081917053_zpid/""}","$1,875/mo",--,sqft,Save this home
https://www.zillow.com/b/tower-28-queens-ny-97ZMrg/,"Tower 28 | 4212 28th St, Long Island City, NY",Tower 28,"$5,041 ",2 bds,"$6,345 ",3 bds,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/2317-29th-St-APT-3F-Astoria-NY-11105/2088426448_zpid/,"2317 29th St APT 3F, Astoria, NY 11105",Apartment for rent,2,bds,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2317 29th St Apt 3f, Astoria, NY 11105"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2317 29th St APT 3F"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11105""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.774474,""longitude"":-73.914097},""url"":""/homedetails/2317-29th-St-APT-3F-Astoria-NY-11105/2088426448_zpid/""}","$2,200/mo",750,sqft,Save this home
https://www.zillow.com/homedetails/2135-29th-St-Long-Island-City-NY-11105/31946252_zpid/,"2135 29th St, Long Island City, NY 11105",Townhouse for rent,3,bds,2,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2135 29th St, Long Island City, NY 11105"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2135 29th St"",""addressLocality"":""Long Island City"",""addressRegion"":""NY"",""postalCode"":""11105""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.777686,""longitude"":-73.910206},""url"":""/homedetails/2135-29th-St-Long-Island-City-NY-11105/31946252_zpid/""}","$3,800/mo","1,500",sqft,Save this home
https://www.zillow.com/homedetails/3078-42nd-St-2-Astoria-NY-11103/2087456216_zpid/,"3078 42nd St # 2, Astoria, NY 11103",Apartment for rent,3,bds,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3078 42nd St # 2, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3078 42nd St # 2"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.761411,""longitude"":-73.915179},""url"":""/homedetails/3078-42nd-St-2-Astoria-NY-11103/2087456216_zpid/""}","$3,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/8267-Austin-St-APT-304-Kew-Gardens-NY-11415/2081917906_zpid/,"8267 Austin St APT 304, Kew Gardens, NY 11415",Apartment for rent,2,bds,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8267 Austin St Apt 304, Kew Gardens, NY 11415"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8267 Austin St APT 304"",""addressLocality"":""Kew Gardens"",""addressRegion"":""NY"",""postalCode"":""11415""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.709755,""longitude"":-73.829772},""url"":""/homedetails/8267-Austin-St-APT-304-Kew-Gardens-NY-11415/2081917906_zpid/""}","$2,400/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/3103-Newtown-Ave-5-Astoria-NY-11102/2081917908_zpid/,"3103 Newtown Ave # 5, Astoria, NY 11102",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3103 Newtown Ave # 5, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3103 Newtown Ave # 5"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.767607,""longitude"":-73.920597},""url"":""/homedetails/3103-Newtown-Ave-5-Astoria-NY-11102/2081917908_zpid/""}","$1,900/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6433-99th-St-2-Rego-Park-NY-11374/2081917915_zpid/,"6433 99th St # 2, Rego Park, NY 11374",Apartment for rent,2,bds,1,ba,2 days ago,https://photos.zillowstatic.com/p_e/ISj3yr417wdlvo0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6433 99th St # 2, Rego Park, NY 11374"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6433 99th St # 2"",""addressLocality"":""Rego Park"",""addressRegion"":""NY"",""postalCode"":""11374""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.730081,""longitude"":-73.855337},""url"":""/homedetails/6433-99th-St-2-Rego-Park-NY-11374/2081917915_zpid/""}","$2,250/mo","1,100",sqft,Save this home
https://www.zillow.com/b/4325-hunter-st-long-island-city-ny-97ZN8J/,"4325 Hunter St, Long Island City, NY",For Rent,"$2,585 ",Studio,"$3,411+",1 bd,2 days ago,https://photos.zillowstatic.com/p_e/ISvs1xyp1oyyv30000000000.jpg,,,"$4,795+",2 bds,
https://www.zillow.com/b/1670-york-ave-new-york-ny-2GBb/,"1670 York Ave, New York, NY",For Rent,"$1,850+",Studio,,,2 days ago,https://photos.zillowstatic.com/p_e/ISb13ktt62b7x30000000000.jpg,,,,,
https://www.zillow.com/homedetails/3122-34th-St-APT-4-Astoria-NY-11106/2088236669_zpid/,"3122 34th St APT 4, Astoria, NY 11106",Apartment for rent,1,bd,1,ba,2 days ago,https://photos.zillowstatic.com/p_e/IS3z39hw5w6wv30000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3122 34th St Apt 4, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3122 34th St APT 4"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.762711,""longitude"":-73.921817},""url"":""/homedetails/3122-34th-St-APT-4-Astoria-NY-11106/2088236669_zpid/""}","$1,900/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/9850-63rd-Dr-7-Rego-Park-NY-11374/2081918090_zpid/,"9850 63rd Dr # 7, Rego Park, NY 11374",Apartment for rent,2,bds,2,ba,2 days ago,https://photos.zillowstatic.com/p_e/ISfk88w4r363n20000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9850 63rd Dr # 7, Rego Park, NY 11374"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9850 63rd Dr # 7"",""addressLocality"":""Rego Park"",""addressRegion"":""NY"",""postalCode"":""11374""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.731166,""longitude"":-73.856841},""url"":""/homedetails/9850-63rd-Dr-7-Rego-Park-NY-11374/2081918090_zpid/""}","$2,400/mo",--,sqft,Save this home
"https://www.zillow.com/b/7119-58th-Rd-Flushing-NY/40.725772,-73.889699_ll/","7119 58th Rd, Flushing, NY",For Rent,"$1,600 ",1 bd,"$2,000+",2 bds,2 days ago,https://photos.zillowstatic.com/p_e/ISfkw6fdtk6k9g1000000000.jpg,,,,,
https://www.zillow.com/homedetails/13970-35th-Ave-Flushing-NY-11354/2081918289_zpid/,"13970 35th Ave, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,2 days ago,https://photos.zillowstatic.com/p_e/IS3jfb26ck7pla1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13970 35th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13970 35th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.765609,""longitude"":-73.825713},""url"":""/homedetails/13970-35th-Ave-Flushing-NY-11354/2081918289_zpid/""}","$1,800/mo",700,sqft,Save this home
https://www.zillow.com/homedetails/3538-33rd-St-2-Astoria-NY-11106/2081918656_zpid/,"3538 33rd St # 2, Astoria, NY 11106",Apartment for rent,3,bds,1,ba,2 days ago,https://photos.zillowstatic.com/p_e/ISbdosbagj76oa0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3538 33rd St # 2, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3538 33rd St # 2"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.756519,""longitude"":-73.927943},""url"":""/homedetails/3538-33rd-St-2-Astoria-NY-11106/2081918656_zpid/""}","$2,950/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/2535-Butler-St-2A-East-Elmhurst-NY-11369/2081918653_zpid/,"2535 Butler St # 2A, East Elmhurst, NY 11369",Apartment for rent,4,bds,2,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2535 Butler St # 2a, East Elmhurst, NY 11369"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":4,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2535 Butler St # 2A"",""addressLocality"":""East Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11369""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.765744,""longitude"":-73.864964},""url"":""/homedetails/2535-Butler-St-2A-East-Elmhurst-NY-11369/2081918653_zpid/""}","$3,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/4821-91st-Pl-3-Elmhurst-NY-11373/2081919182_zpid/,"4821 91st Pl # 3, Elmhurst, NY 11373",Apartment for rent,3,bds,1.5,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4821 91st Pl # 3, Elmhurst, NY 11373"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4821 91st Pl # 3"",""addressLocality"":""Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11373""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.741089,""longitude"":-73.872535},""url"":""/homedetails/4821-91st-Pl-3-Elmhurst-NY-11373/2081919182_zpid/""}","$2,850/mo","1,100",sqft,Save this home
https://www.zillow.com/b/3105-34th-ave-astoria-ny-5YLDmz/,"3105 34th Ave, Astoria, NY",For Rent,"$1,900+",1 bd,,,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/446-E-88th-St-APT-2A-New-York-NY-10128/2081919419_zpid/,"446 E 88th St APT 2A, New York, NY 10128",Apartment for rent,1,bd,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""446 E 88th St Apt 2a, New York, NY 10128"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""446 E 88th St APT 2A"",""addressLocality"":""New York"",""addressRegion"":""NY"",""postalCode"":""10128""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.77726,""longitude"":-73.946833},""url"":""/homedetails/446-E-88th-St-APT-2A-New-York-NY-10128/2081919419_zpid/""}","$2,500/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/11150-76th-Rd-APT-2G-Forest-Hills-NY-11375/2111628463_zpid/,"11150 76th Rd APT 2G, Forest Hills, NY 11375",Apartment for rent,2,bds,1,ba,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11150 76th Rd Apt 2g, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11150 76th Rd APT 2G"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.716445,""longitude"":-73.835471},""url"":""/homedetails/11150-76th-Rd-APT-2G-Forest-Hills-NY-11375/2111628463_zpid/""}","$2,200/mo","1,100",sqft,Save this home
https://www.zillow.com/b/6939-yellowstone-blvd-forest-hills-ny-5YCSR2/,"6939 Yellowstone Blvd, Forest Hills, NY",For Rent,"$1,450+",Studio,"$1,875+",1 bd,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"$2,600+",2 bds,
https://www.zillow.com/homedetails/189-Norman-Ave-APT-15-Brooklyn-NY-11222/2099390835_zpid/,"189 Norman Ave APT 15, Brooklyn, NY 11222",Apartment for rent,Studio,ba,1,sqft,2 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""189 Norman Ave Apt 15, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""189 Norman Ave APT 15"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.727362,""longitude"":-73.946639},""url"":""/homedetails/189-Norman-Ave-APT-15-Brooklyn-NY-11222/2099390835_zpid/""}","$1,800/mo",--,,Save this home
